Data,Open0,Close0,Max0,Min0,Vol0,Open1,Close1,Max1,Min1,Vol1,Open2,Close2,Max2,Min2,Vol2,OpenMA15,CloseMA15,MaxMA15,MinMA15,VolumeMA15,OpenMA30,CloseMA30,MaxMA30,MinMA30,VolumeMA30,OpenMA45,CloseMA45,MaxMA45,MinMA45,VolumeMA45,Williams%R(10),MACD,RSI(14),InflacjaCPIMM,Kurs USD/PLN,Wibor ON,Wibid ON,BrentOil,Zloto,NextDayClosing
9/18/2012,2397.82,2405.41,2405.41,2386.71,161228001,2408.57,2403.23,2420.76,2400.96,161082109,2408.81,2417.32,2424.09,2396.47,162026256,2310.4706666666666666666666667,2314.616,2325.112,2301.268,155142345,2300.7883333333333333333333333,2304.5073333333333333333333333,2316.2193333333333333333333333,2290.5206666666666666666666667,154464829,2255.3937777777777777777777778,2258.7024444444444444444444444,2270.98,2243.3977777777777777777777778,150802787,-10.417712341754503374044950090,0,82.7372234641177830879519001,0.1,0.03320,4.9,4.6,-0.0190,5665.3,2416.64
9/19/2012,2410.46,2416.64,2422.1,2401.55,161980507,2397.82,2405.41,2405.41,2386.71,161228001,2408.57,2403.23,2420.76,2400.96,161082109,2320.6553333333333333333333333,2325.508,2335.6606666666666666666666667,2311.3573333333333333333333333,155872402,2306.9183333333333333333333333,2309.663,2321.557,2296.4656666666666666666666667,154810384,2260.2204444444444444444444444,2263.7628888888888888888888889,2276.0631111111111111111111111,2248.4135555555555555555555556,151196541,-4.7388842948921824311430570600,0,86.14246491763270286760219646,0.1,0.03320,4.9,4.6,-0.0190,5665.3,2380.32
9/21/2012,2391.39,2380.32,2395.73,2372.93,159546624,2410.46,2416.64,2422.1,2401.55,161980507,2397.82,2405.41,2405.41,2386.71,161228001,2329.4413333333333333333333333,2335.1606666666666666666666667,2344.6946666666666666666666667,2320.5173333333333333333333333,156519432,2311.3443333333333333333333333,2313.456,2325.637,2300.5523333333333333333333333,155064632,2264.7253333333333333333333333,2267.9722222222222222222222222,2280.446,2252.7066666666666666666666667,151533315,-35.069305344123067061934139890,0,72.114978700541121387726906399,0.1,0.03320,4.9,4.6,-0.0190,5665.3,2367.42
9/24/2012,2375.26,2367.42,2376.91,2355.86,158309036,2391.39,2380.32,2395.73,2372.93,159546624,2410.46,2416.64,2422.1,2401.55,161980507,2338.8266666666666666666666667,2344.5166666666666666666666667,2353.4206666666666666666666667,2329.2826666666666666666666667,157121695,2315.2573333333333333333333333,2316.7256666666666666666666667,2329.223,2304.1536666666666666666666667,155271367,2268.8722222222222222222222222,2272.0297777777777777777777778,2284.5882222222222222222222222,2256.9855555555555555555555556,151851477,-53.517801492114458400226650300,0,73.150887573964497041420118344,0.1,0.03320,4.9,4.6,-0.0190,5665.3,2382.03
9/25/2012,2368.51,2382.03,2386.63,2364.67,159286570,2375.26,2367.42,2376.91,2355.86,158309036,2391.39,2380.32,2395.73,2372.93,159546624,2345.952,2352.314,2360.3533333333333333333333333,2336.2566666666666666666666667,157619366,2318.1166666666666666666666667,2318.8126666666666666666666667,2331.3456666666666666666666667,2307.302,155398781,2272.7871111111111111111111111,2276.0988888888888888888888889,2288.7595555555555555555555556,2261.26,152170722,-39.98098859315589353612167300,0,73.380934002315708220764183712,0.1,0.03320,4.9,4.6,-0.0190,5665.3,2357.34
9/26/2012,2354.51,2357.34,2358.18,2346.97,157635502,2368.51,2382.03,2386.63,2364.67,159286570,2375.26,2367.42,2376.91,2355.86,158309036,2351.9773333333333333333333333,2359.5713333333333333333333333,2366.3133333333333333333333333,2342.884,158081088,2319.684,2320.2876666666666666666666667,2332.398,2308.813,155485285,2276.3635555555555555555555556,2280.2051111111111111111111111,2292.3175555555555555555555556,2265.2257777777777777777777778,152491890,-71.574093930945743083851597680,0,62.20033901041246266849624667,0.1,0.03320,4.9,4.6,-0.0190,5665.3,2375.96
9/27/2012,2360.68,2375.96,2375.96,2353.07,158880166,2354.51,2357.34,2358.18,2346.97,157635502,2368.51,2382.03,2386.63,2364.67,159286570,2359.3053333333333333333333333,2367.244,2373.4073333333333333333333333,2350.1033333333333333333333333,158570448,2321.5596666666666666666666667,2322.425,2333.7466666666666666666666667,2310.638,155616074,2281.2466666666666666666666667,2286.3131111111111111111111111,2297.456,2270.9035555555555555555555556,152945371,-51.608406605189791979412395450,0,61.937660015442760190189783396,0.1,0.03320,4.9,4.6,-0.0190,5665.3,2371.42
9/28/2012,2378.73,2371.42,2382.92,2360.85,158576937,2360.68,2375.96,2375.96,2353.07,158880166,2354.51,2357.34,2358.18,2346.97,157635502,2366.6933333333333333333333333,2372.2133333333333333333333333,2378.9006666666666666666666667,2356.368,158878673,2323.3423333333333333333333333,2324.2156666666666666666666667,2335.4556666666666666666666667,2312.2466666666666666666666667,155723658,2287.3446666666666666666666667,2292.0222222222222222222222222,2303.4071111111111111111111111,2276.9428888888888888888888889,153372467,-68.296161825726141078838174270,0,57.768890035694319012600524663,0.1,0.03320,4.9,4.6,-0.0190,5665.3,2399.8
10/1/2012,2363.98,2399.8,2399.93,2357.28,160474219,2378.73,2371.42,2382.92,2360.85,158576937,2360.68,2375.96,2375.96,2353.07,158880166,2371.0066666666666666666666667,2377.7193333333333333333333333,2383.8333333333333333333333333,2360.2346666666666666666666667,159222554,2324.5183333333333333333333333,2326.0776666666666666666666667,2337.0856666666666666666666667,2313.3256666666666666666666667,155835861,2293.1477777777777777777777778,2298.2682222222222222222222222,2309.2557777777777777777777778,2282.6742222222222222222222222,153835553,-29.681884733129242646080127780,0,59.641624198586223902679598882,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2399.29
10/2/2012,2397.09,2399.29,2416.45,2394.16,160440436,2363.98,2399.8,2399.93,2357.28,160474219,2378.73,2371.42,2382.92,2360.85,158576937,2376.2506666666666666666666667,2381.986,2389.034,2365.2986666666666666666666667,159483368,2326.2596666666666666666666667,2328.931,2339.239,2316.0753333333333333333333333,156014532,2299.2531111111111111111111111,2304.5922222222222222222222222,2315.12,2288.9866666666666666666666667,154303768,-30.360708105949687208838014110,0,60.93126758197925851282697233,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2388.78
10/3/2012,2398.38,2388.78,2407.4,2379.68,159737730,2397.09,2399.29,2416.45,2394.16,160440436,2363.98,2399.8,2399.93,2357.28,160474219,2381.118,2384.3793333333333333333333333,2392.6686666666666666666666667,2369.3513333333333333333333333,159618762,2329.725,2332.495,2342.7733333333333333333333333,2319.3726666666666666666666667,156240895,2304.7926666666666666666666667,2309.6175555555555555555555556,2320.432,2294.2804444444444444444444444,154686172,-44.349793690935711433515240250,0,57.275465159453772845414414787,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2370.18
10/4/2012,2398.13,2370.18,2400.63,2370.18,158493496,2398.38,2388.78,2407.4,2379.68,159737730,2397.09,2399.29,2416.45,2394.16,160440436,2383.828,2385.91,2395.1073333333333333333333333,2371.478,159696462,2333.076,2334.8556666666666666666666667,2345.6863333333333333333333333,2321.792,156386693,2309.8955555555555555555555556,2313.6064444444444444444444444,2325.0697777777777777777777778,2298.9446666666666666666666667,154999865,-66.594703511801957397812320090,0,38.046455015721675626331270919,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2411.07
10/5/2012,2377,2411.07,2411.07,2374.77,161228164,2398.13,2370.18,2400.63,2370.18,158493496,2398.38,2388.78,2407.4,2379.68,159737730,2385.9546666666666666666666667,2389.7473333333333333333333333,2398.9446666666666666666666667,2374.4073333333333333333333333,159928383,2335.9526666666666666666666667,2339.253,2349.5506666666666666666666667,2325.1646666666666666666666667,156668795,2314.1815555555555555555555556,2318.6153333333333333333333333,2329.892,2303.5191111111111111111111111,155327173,-7.7432354634427173287276914200,0,51.750156263952138583802125189,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2400.99
10/8/2012,2399.62,2400.99,2407.66,2390.59,160553994,2377,2411.07,2411.07,2374.77,161228164,2398.13,2370.18,2400.63,2370.18,158493496,2385.342,2388.6586666666666666666666667,2397.8493333333333333333333333,2374.0153333333333333333333333,159830232,2339.565,2343.35,2353.4076666666666666666666667,2329.337,156930817,2319.0324444444444444444444444,2323.3344444444444444444444444,2334.7564444444444444444444444,2308.3155555555555555555555556,155635092,-22.251007484168105929763960850,0,49.04692082111436950146627566,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2376.24
10/9/2012,2400.6,2376.24,2404.61,2373.74,158898922,2399.62,2400.99,2407.66,2390.59,160553994,2377,2411.07,2411.07,2374.77,161228164,2384.8106666666666666666666667,2386.8593333333333333333333333,2396.7726666666666666666666667,2372.2006666666666666666666667,159684686,2343.7713333333333333333333333,2346.4553333333333333333333333,2357.2486666666666666666666667,2332.9956666666666666666666667,157126484,2323.8171111111111111111111111,2327.8964444444444444444444444,2339.1504444444444444444444444,2313.0111111111111111111111111,155932553,-57.872769142199194012665515260,0,41.768541157294213528932355337,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2392.33
10/10/2012,2372.7,2392.33,2392.33,2364.07,159974867,2400.6,2376.24,2404.61,2373.74,158898922,2399.62,2400.99,2407.66,2390.59,160553994,2383.136,2385.9873333333333333333333333,2395.9006666666666666666666667,2370.6913333333333333333333333,159601144,2346.8033333333333333333333333,2350.3016666666666666666666667,2360.5063333333333333333333333,2335.9796666666666666666666667,157371745,2328.2375555555555555555555556,2331.6673333333333333333333333,2342.7797777777777777777777778,2317.2442222222222222222222222,156176934,-38.056169138529504575575891450,0,52.666873917484567215881334104,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2394.21
10/11/2012,2385.44,2394.21,2403.38,2383.67,160100754,2372.7,2392.33,2392.33,2364.07,159974867,2400.6,2376.24,2404.61,2373.74,158898922,2381.468,2384.492,2394.6526666666666666666666667,2369.4993333333333333333333333,159475827,2351.0616666666666666666666667,2355.00,2365.1566666666666666666666667,2340.4283333333333333333333333,157674114,2331.7682222222222222222222222,2334.606,2345.9222222222222222222222222,2320.8102222222222222222222222,156365532,-37.586614838600642217339868180,0,56.254961475601214102264767685,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2375.91
10/12/2012,2387.39,2375.91,2393.19,2370.33,158877018,2385.44,2394.21,2403.38,2383.67,160100754,2372.7,2392.33,2392.33,2364.07,159974867,2381.2013333333333333333333333,2384.198,2394.4833333333333333333333333,2369.326,159431187,2355.3213333333333333333333333,2359.6793333333333333333333333,2369.589,2344.9216666666666666666666667,157975310,2334.63,2337.0366666666666666666666667,2348.5857777777777777777777778,2323.4768888888888888888888889,156520150,-68.514449890147033969917187760,0,48.595299302240176276165993388,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2377.22
10/15/2012,2371.08,2377.22,2382.07,2367.3,158964722,2387.39,2375.91,2393.19,2370.33,158877018,2385.44,2394.21,2403.38,2383.67,160100754,2380.9226666666666666666666667,2384.8513333333333333333333333,2394.8273333333333333333333333,2370.0886666666666666666666667,159474899,2359.8746666666666666666666667,2364.684,2374.124,2349.6856666666666666666666667,158298297,2337.1457777777777777777777778,2339.4342222222222222222222222,2351.0911111111111111111111111,2326.132,156672544,-74.894998090874379534173348610,0,55.11159107271418286537077034,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2397.98
10/16/2012,2389.51,2397.98,2400.73,2384.86,160352891,2371.08,2377.22,2382.07,2367.3,158964722,2387.39,2375.91,2393.19,2370.33,158877018,2382.3226666666666666666666667,2385.9146666666666666666666667,2395.7673333333333333333333333,2371.4346666666666666666666667,159545987,2364.1373333333333333333333333,2369.1143333333333333333333333,2378.0603333333333333333333333,2353.8456666666666666666666667,158582677,2339.5186666666666666666666667,2341.18,2352.8195555555555555555555556,2328.6795555555555555555555556,156781183,-27.851063829787234042553191490,0,55.600203458799593082400813833,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2391.57
10/17/2012,2396.22,2391.57,2398.28,2373.23,159924026,2389.51,2397.98,2400.73,2384.86,160352891,2371.08,2377.22,2382.07,2367.3,158964722,2385.1033333333333333333333333,2388.1966666666666666666666667,2398.4406666666666666666666667,2373.1853333333333333333333333,159698556,2368.5403333333333333333333333,2373.884,2382.377,2358.0346666666666666666666667,158889822,2341.4904444444444444444444444,2342.924,2354.4122222222222222222222222,2330.2704444444444444444444444,156889708,-41.489361702127659574468085110,0,55.076333954753867083186375774,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2397.93
10/18/2012,2397.01,2397.93,2406.79,2382.06,160349308,2396.22,2391.57,2398.28,2373.23,159924026,2389.51,2397.98,2400.73,2384.86,160352891,2387.5253333333333333333333333,2389.6613333333333333333333333,2400.496,2375.118,159796498,2373.4153333333333333333333333,2378.4526666666666666666666667,2386.9516666666666666666666667,2362.6106666666666666666666667,159183473,2343.5482222222222222222222222,2344.8371111111111111111111111,2355.9964444444444444444444444,2332.1313333333333333333333333,157009549,-27.957446808510638297872340430,0,49.47010484556531595352791159,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2350.25
10/19/2012,2397.19,2350.25,2397.19,2350.25,157161192,2397.01,2397.93,2406.79,2382.06,160349308,2396.22,2391.57,2398.28,2373.23,159924026,2388.756,2388.25,2401.4473333333333333333333333,2374.4113333333333333333333333,159702115,2377.7246666666666666666666667,2380.2316666666666666666666667,2390.174,2365.3896666666666666666666667,159290394,2345.1468888888888888888888889,2345.5604444444444444444444444,2357.4528888888888888888888889,2332.9682222222222222222222222,157049810,-100,0,39.03497003845809856005723996,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2350.61
10/22/2012,2354.3,2350.61,2361.73,2344.65,157184886,2397.19,2350.25,2397.19,2350.25,157161192,2397.01,2397.93,2406.79,2382.06,160349308,2388.1106666666666666666666667,2384.9706666666666666666666667,2398.9006666666666666666666667,2373.5693333333333333333333333,159482827,2379.5586666666666666666666667,2381.345,2391.367,2366.902,159352690,2345.7157777777777777777777778,2345.7086666666666666666666667,2357.6906666666666666666666667,2333.4068888888888888888888889,157051516,-90.40875442549082716446733183,0,41.059633672178760481566496464,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2310.25
10/23/2012,2351.51,2310.25,2351.99,2310.25,154486632,2354.3,2350.61,2361.73,2344.65,157184886,2397.19,2350.25,2397.19,2350.25,157161192,2385.072,2379.0346666666666666666666667,2394.6033333333333333333333333,2367.9753333333333333333333333,159085906,2380.6613333333333333333333333,2380.5103333333333333333333333,2391.8186666666666666666666667,2366.637,159284637,2345.8637777777777777777777778,2345.6322222222222222222222222,2357.6937777777777777777777778,2333.3753333333333333333333333,157038324,-100,0,37.261403732517110912723717213,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2321.53
10/24/2012,2317.75,2321.53,2326.95,2304.3,155240277,2351.51,2310.25,2351.99,2310.25,154486632,2354.3,2350.61,2361.73,2344.65,157184886,2379.6966666666666666666666667,2374.5513333333333333333333333,2389.24,2362.95,158786076,2380.4073333333333333333333333,2379.4653333333333333333333333,2390.9543333333333333333333333,2366.1506666666666666666666667,159202419,2346.3822222222222222222222222,2346.5137777777777777777777778,2358.2622222222222222222222222,2333.8984444444444444444444444,157089289,-83.18860376622109474095033662,0,28.226826184223324579321077718,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2328.61
10/25/2012,2326.25,2328.61,2330.58,2314.97,155713752,2317.75,2321.53,2326.95,2304.3,155240277,2351.51,2310.25,2351.99,2310.25,154486632,2374.9046666666666666666666667,2371.78,2384.57,2359.2693333333333333333333333,158600760,2379.3663333333333333333333333,2378.845,2389.8386666666666666666666667,2365.3736666666666666666666667,159148611,2347.0188888888888888888888889,2347.1637777777777777777777778,2358.6475555555555555555555556,2334.2844444444444444444444444,157124715,-76.280612742706605522489999020,0,32.138979370249728555917480999,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2320.08
10/26/2012,2308.8,2320.08,2327.2,2303.33,155143333,2326.25,2328.61,2330.58,2314.97,155713752,2317.75,2321.53,2326.95,2304.3,155240277,2370.358,2365.714,2378.9786666666666666666666667,2354.5066666666666666666666667,158195104,2378.1563333333333333333333333,2377.7306666666666666666666667,2388.9616666666666666666666667,2364.457,159061744,2347.4211111111111111111111111,2348.0733333333333333333333333,2359.36,2334.9453333333333333333333333,157177565,-83.81016818093949352406727238,0,34.935622317596566523605150213,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2316.38
10/29/2012,2313.94,2316.38,2321.53,2311.12,154896060,2308.8,2320.08,2327.2,2303.33,155143333,2326.25,2328.61,2330.58,2314.97,155713752,2364.646,2360.0733333333333333333333333,2373.2366666666666666666666667,2349.2086666666666666666666667,157817909,2374.994,2374.366,2385.543,2361.612,158824071,2347.9253333333333333333333333,2348.9244444444444444444444444,2360.0173333333333333333333333,2335.9608888888888888888888889,157226515,-87.38642953798569495457181519,0,28.17654157807022584908913281,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2323.32
10/30/2012,2315.31,2323.32,2327.47,2315.31,155360240,2313.94,2316.38,2321.53,2311.12,154896060,2308.8,2320.08,2327.2,2303.33,155143333,2358.96,2356.5453333333333333333333333,2368.094,2345.3133333333333333333333333,157581997,2371.8853333333333333333333333,2371.7023333333333333333333333,2382.4333333333333333333333333,2358.757,158633342,2348.8342222222222222222222222,2349.8186666666666666666666667,2360.8637777777777777777777778,2337.1015555555555555555555556,157278322,-80.67852310071525227140924029,0,30.206064667448483833137879043,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2317.56
10/31/2012,2322.89,2317.56,2341.79,2313.42,154975248,2315.31,2323.32,2327.47,2315.31,155360240,2313.94,2316.38,2321.53,2311.12,154896060,2355.6393333333333333333333333,2351.5606666666666666666666667,2364.7246666666666666666666667,2341.9366666666666666666666667,157248689,2369.3876666666666666666666667,2368.774,2380.3126666666666666666666667,2356.314,158424916,2349.7486666666666666666666667,2350.7213333333333333333333333,2361.9124444444444444444444444,2337.9653333333333333333333333,157330726,-86.24589213222501449835685289,0,32.480634119978382273464240677,0.4,0.00610,4.9,4.6,-0.0328,5480.14,2345.99
11/2/2012,2329,2345.99,2345.99,2316,156876132,2322.89,2317.56,2341.79,2313.42,154975248,2315.31,2323.32,2327.47,2315.31,155360240,2351.8766666666666666666666667,2348.346,2360.8986666666666666666666667,2337.4253333333333333333333333,157033714,2366.6723333333333333333333333,2366.419,2377.7756666666666666666666667,2353.4623333333333333333333333,158254771,2351.3333333333333333333333333,2352.782,2363.7373333333333333333333333,2339.4273333333333333333333333,157460648,-54.549328787555934370338802470,0,41.936483346243222308288148721,0.1,0.01090,4.64,4.36,0.0233,5413.31,2343.9
11/5/2012,2325.79,2343.9,2348.04,2321.85,156736687,2329,2345.99,2345.99,2316,156876132,2322.89,2317.56,2341.79,2313.42,154975248,2347.77,2346.212,2357.8886666666666666666666667,2334.1933333333333333333333333,156891025,2364.4856666666666666666666667,2365.205,2376.186,2351.7596666666666666666666667,158161106,2352.8042222222222222222222222,2355.1902222222222222222222222,2365.6888888888888888888888889,2341.3455555555555555555555556,157613882,-30.530821917808219178082191780,0,34.546805349182763744427934623,0.1,0.01090,4.64,4.36,0.0233,5413.31,2342.79
11/6/2012,2349.43,2342.79,2350.98,2337.84,156662219,2325.79,2343.9,2348.04,2321.85,156736687,2329,2345.99,2345.99,2316,156876132,2346.3266666666666666666666667,2343.9166666666666666666666667,2355.816,2332.2293333333333333333333333,156737525,2363.6246666666666666666666667,2364.384,2375.3216666666666666666666667,2351.159,158106212,2355.3586666666666666666666667,2357.7615555555555555555555556,2368.0213333333333333333333333,2343.8668888888888888888888889,157778040,-18.906699547883271681052198930,0,35.625884016973125884016973128,0.1,0.01090,4.64,4.36,0.0233,5413.31,2325.15
11/7/2012,2347.41,2325.15,2353.23,2321.61,155482554,2349.43,2342.79,2350.98,2337.84,156662219,2325.79,2343.9,2348.04,2321.85,156736687,2343.52,2339.0613333333333333333333333,2352.6493333333333333333333333,2328.0126666666666666666666667,156412836,2362.9213333333333333333333333,2362.488,2374.2083333333333333333333333,2349.7236666666666666666666667,157979412,2357.2648888888888888888888889,2359.0966666666666666666666667,2369.59,2345.2346666666666666666666667,157859396,-56.272545090180360721442885770,0,29.890583554376657824933687005,0.1,0.01090,4.64,4.36,0.0233,5413.31,2338.06
11/8/2012,2324.58,2338.06,2338.06,2317.51,156346169,2347.41,2325.15,2353.23,2321.61,155482554,2349.43,2342.79,2350.98,2337.84,156662219,2338.744,2335.494,2348.6346666666666666666666667,2324.298,156174312,2361.9236666666666666666666667,2361.8453333333333333333333333,2373.5376666666666666666666667,2348.7416666666666666666666667,157936434,2358.6082222222222222222222222,2361.0873333333333333333333333,2371.1295555555555555555555556,2346.7891111111111111111111111,157984652,-30.400801603206412825651302610,0,45.830768178397975237704357343,0.1,0.01090,4.64,4.36,0.0233,5413.31,2323.97
11/9/2012,2331.55,2323.97,2333.16,2306.35,155404085,2324.58,2338.06,2338.06,2317.51,156346169,2347.41,2325.15,2353.23,2321.61,155482554,2334.38,2330.5633333333333333333333333,2343.726,2319.2506666666666666666666667,155844631,2360.9526666666666666666666667,2360.1123333333333333333333333,2372.111,2347.1843333333333333333333333,157820565,2360.4035555555555555555555556,2362.4895555555555555555555556,2372.5431111111111111111111111,2348.1573333333333333333333333,158070526,-58.637274549098196392785571140,0,41.670835417708854427213606802,0.1,0.01090,4.64,4.36,0.0233,5413.31,2335.02
11/12/2012,2319.92,2335.02,2343.61,2318.8,156142714,2331.55,2323.97,2333.16,2306.35,155404085,2324.58,2338.06,2338.06,2317.51,156346169,2329.2286666666666666666666667,2329.548,2340.154,2317.154,155776732,2358.9923333333333333333333333,2358.899,2370.8006666666666666666666667,2345.7826666666666666666666667,157739424,2361.5593333333333333333333333,2363.3371111111111111111111111,2373.5006666666666666666666667,2349.3111111111111111111111111,158119173,-38.843856655290102389078498290,0,59.482428604241635403108490927,0.1,0.01090,4.64,4.36,0.0233,5413.31,2366.77
11/14/2012,2355.67,2366.77,2383.38,2349.43,158266066,2319.92,2335.02,2343.61,2318.8,156142714,2331.55,2323.97,2333.16,2306.35,155404085,2329.32,2330.6253333333333333333333333,2341.5973333333333333333333333,2317.4726666666666666666666667,155848811,2358.7153333333333333333333333,2357.798,2370.249,2345.521,157665819,2362.8124444444444444444444444,2364.4384444444444444444444444,2374.7771111111111111111111111,2350.4255555555555555555555556,158184730,-21.563027391925223938725172010,1,64.972200158856235107227958698,0.1,0.01090,4.64,4.36,0.0233,5413.31,2367.74
11/16/2012,2373.12,2367.74,2383.53,2367.74,158330476,2355.67,2366.77,2383.38,2349.43,158266066,2319.92,2335.02,2343.61,2318.8,156142714,2330.7606666666666666666666667,2334.458,2343.70,2321.3053333333333333333333333,156105067,2357.9163333333333333333333333,2356.7463333333333333333333333,2369.1516666666666666666666667,2344.6403333333333333333333333,157595487,2364.0277777777777777777777778,2365.1595555555555555555555556,2375.7791111111111111111111111,2351.5264444444444444444444444,158224781,-20.458668048717284270536408400,0,63.495895702559150169000482858,0.1,0.01090,4.64,4.36,0.0233,5413.31,2404.36
11/19/2012,2379.67,2404.36,2409.8,2377.8,160779678,2373.12,2367.74,2383.53,2367.74,158330476,2355.67,2366.77,2383.38,2349.43,158266066,2334.8886666666666666666666667,2339.98,2349.2233333333333333333333333,2326.2053333333333333333333333,156474360,2357.2926666666666666666666667,2357.2656666666666666666666667,2369.2316666666666666666666667,2344.5776666666666666666666667,157630218,2365.2344444444444444444444444,2366.3035555555555555555555556,2377.044,2352.8355555555555555555555556,158293066,-5.2585790236829386176897051700,0,74.349936438229515774875765631,0.1,0.01090,4.64,4.36,0.0233,5413.31,2404.88
11/20/2012,2404.86,2404.88,2407.14,2389.52,160814362,2379.67,2404.36,2409.8,2377.8,160779678,2373.12,2367.74,2383.53,2367.74,158330476,2340.1293333333333333333333333,2345.0646666666666666666666667,2354.3273333333333333333333333,2331.1753333333333333333333333,156814401,2357.517,2358.4223333333333333333333333,2369.4486666666666666666666667,2345.2223333333333333333333333,157707580,2366.2873333333333333333333333,2367.5848888888888888888888889,2378.0015555555555555555555556,2353.9742222222222222222222222,158370541,-4.7559207346544224262928951200,0,76.047798445961855427360489758,0.1,0.01090,4.64,4.36,0.0233,5413.31,2385.95
11/21/2012,2401.23,2385.95,2404.31,2381.43,159548448,2404.86,2404.88,2407.14,2389.52,160814362,2379.67,2404.36,2409.8,2377.8,160779678,2346.2913333333333333333333333,2349.456,2359.468,2336.382,157108075,2358.3246666666666666666666667,2357.585,2369.2233333333333333333333333,2345.4443333333333333333333333,157651590,2367.5346666666666666666666667,2368.3057777777777777777777778,2379.1304444444444444444444444,2355.0986666666666666666666667,158410521,-23.054615756404059932334461090,0,67.218342772309891680870951779,0.1,0.01090,4.64,4.36,0.0233,5413.31,2374.31
11/22/2012,2386.18,2374.31,2392.36,2374.31,158770120,2401.23,2385.95,2404.31,2381.43,159548448,2404.86,2404.88,2407.14,2389.52,160814362,2351.1073333333333333333333333,2353.318,2364.19,2340.5946666666666666666666667,157366346,2357.8766666666666666666666667,2356.6956666666666666666666667,2368.7133333333333333333333333,2344.9016666666666666666666667,157592127,2367.0317777777777777777777778,2367.35,2378.4253333333333333333333333,2354.6062222222222222222222222,158338162,-34.306428226196230062832286130,0,65.113182423435419440745672437,0.1,0.01090,4.64,4.36,0.0233,5413.31,2398.39
11/23/2012,2382.08,2398.39,2398.39,2370.15,160380067,2386.18,2374.31,2392.36,2374.31,158770120,2401.23,2385.95,2404.31,2381.43,159548448,2355.5586666666666666666666667,2358.3226666666666666666666667,2368.918,2344.2506666666666666666666667,157701001,2357.2593333333333333333333333,2357.434,2368.506,2344.782,157641499,2366.4431111111111111111111111,2367.2424444444444444444444444,2377.9282222222222222222222222,2353.9215555555555555555555556,158322561,-11.029482841952634122764620590,0,64.285714285714285714285714284,0.1,0.01090,4.64,4.36,0.0233,5413.31,2405.82
11/26/2012,2398.63,2405.82,2413.28,2388.54,160877166,2382.08,2398.39,2398.39,2370.15,160380067,2386.18,2374.31,2392.36,2374.31,158770120,2360.608,2364.2066666666666666666666667,2373.684,2349.2586666666666666666666667,158094462,2358.1236666666666666666666667,2357.8836666666666666666666667,2369.2043333333333333333333333,2345.5976666666666666666666667,157671576,2366.4611111111111111111111111,2367.2515555555555555555555556,2378.1031111111111111111111111,2353.9622222222222222222222222,158314765,-6.9765266997100907135509211600,0,66.403518067182367277736568825,0.1,0.01090,4.64,4.36,0.0233,5413.31,2407.06
11/27/2012,2421.54,2407.06,2423.98,2400.09,160960040,2398.63,2405.82,2413.28,2388.54,160877166,2382.08,2398.39,2398.39,2370.15,160380067,2366.7773333333333333333333333,2368.278,2378.8833333333333333333333333,2354.8646666666666666666666667,158366723,2359.327,2358.312,2369.891,2346.145,157700218,2366.7073333333333333333333333,2367.0386666666666666666666667,2378.1448888888888888888888889,2353.9297777777777777777777778,158292088,-16.086708499714774671990872790,0,67.014348493672896701434849367,0.1,0.01090,4.64,4.36,0.0233,5413.31,2401.54
11/28/2012,2396.9,2401.54,2407.42,2389.72,160590648,2421.54,2407.06,2423.98,2400.09,160960040,2398.63,2405.82,2413.28,2388.54,160877166,2371.518,2372.1206666666666666666666667,2382.842,2359.3893333333333333333333333,158623654,2359.644,2359.1663333333333333333333333,2370.3653333333333333333333333,2346.7913333333333333333333333,157757339,2366.8297777777777777777777778,2367.5102222222222222222222222,2378.4046666666666666666666667,2354.3028888888888888888888889,158315289,-30.100603621730382293762575450,0,71.609618104667609618104667609,0.1,0.01090,4.64,4.36,0.0233,5413.31,2410.79
